stat,scale,bin,snr,frac_diff,band,n_realizations,n_seeds
l1,3,4,-4.25,-0.0017532843008447048,0.014265825115871884,200,1
l1,3,4,-3.75,-0.001262261312006071,0.011484845233063888,200,1
l1,3,4,-3.25,-0.0008039989857834878,0.008528824424826106,200,1
l1,3,4,-2.75,-0.0004449046496494344,0.007133982421532472,200,1
l1,3,4,-2.25,-0.00018094626157947764,0.006299925193791117,200,1
l1,3,4,-1.75,0.00014797218463377638,0.005508359183620136,200,1
l1,3,4,-1.25,0.00035365415314958314,0.005488497385810327,200,1
l1,3,4,-0.75,0.0005467767064285178,0.006202548945900697,200,1
l1,3,4,-0.25,0.0006400801350440282,0.006265018413245831,200,1
l1,3,4,0.25,0.0007278187386846188,0.006310197188413373,200,1
l1,3,4,0.75,0.0007458299921315618,0.00634873830050991,200,1
l1,3,4,1.25,0.0007245555493771273,0.006517046590485291,200,1
l1,3,4,1.75,0.0006274829622774889,0.006124426247077825,200,1
l1,3,4,2.25,0.0004153676721865014,0.0064716660025145875,200,1
l1,3,4,2.75,0.000241160629625666,0.006963327953741622,200,1
l1,3,4,3.25,-5.072646245500614e-05,0.007980428900291867,200,1
l1,3,4,3.75,-0.0005477256755841637,0.009485053304103819,200,1
l1,3,4,4.25,-0.0009410573952455394,0.012667677710714934,200,1
l1,3,4,4.75,-0.0014729496076532926,0.014760239576024417,200,1
l1,3,4,5.25,-0.002214823079970928,0.018475678003615933,200,1
l1,3,4,5.75,-0.0031281684999317576,0.022937199943515698,200,1
l1,3,4,6.25,-0.0039034336581487985,0.028262614056086505,200,1
l1,3,4,6.75,-0.005330300618439495,0.03630775033743699,200,1
l1,3,4,7.25,-0.005734444854882399,0.04155319736231453,200,1
l1,3,4,7.75,-0.007966289552942213,0.0535659125828381,200,1
l1,3,4,8.25,-0.010041513488541888,0.06609333249338781,200,1
l1,3,4,8.75,-0.010679483230092443,0.08368357684686972,200,1
l1,3,4,9.25,-0.014517574921145068,0.10402130723620273,200,1
l1,3,4,9.75,-0.015876841908182778,0.12831296097104786,200,1
