area,upper_cut,run,Q_DM,dofs,P,nsigma,ok
35000,660,2,6.508244,6,0.631277,0.898867,True
35000,660,3,6.660905,6,0.646653,0.928116,True
35000,660,4,5.811196,6,0.555331,0.764333,True
35000,660,5,5.615153,6,0.532350,0.726309,True
35000,700,1,8.130079,6,0.771273,1.203643,True
35000,700,2,8.874606,6,0.819246,1.338437,True
35000,700,3,10.524585,6,0.895771,1.624689,True
35000,700,4,7.750390,6,0.743033,1.133590,True
35000,700,5,7.656781,6,0.735658,1.116188,True
35000,740,1,9.403384,6,0.847869,1.432047,True
35000,740,2,8.771187,6,0.813139,1.319922,True
35000,740,3,11.465251,6,0.924982,1.780351,True
35000,740,4,9.313688,6,0.843310,1.416293,True
35000,740,5,7.122909,6,0.690370,1.015998,True
35000,780,1,11.823771,6,0.933982,1.838303,True
35000,780,2,11.250929,6,0.919076,1.745350,True
35000,780,3,13.764232,6,0.967616,2.139643,True
35000,780,4,10.503923,6,0.895027,1.621210,True
35000,780,5,9.067460,6,0.830180,1.372784,True
35000,820,1,12.125271,6,0.940768,1.886469,True
35000,820,2,16.801508,6,0.989959,2.574411,True
35000,820,3,11.901938,6,0.935807,1.850840,True
35000,820,4,8.882272,6,0.819692,1.339807,True
35000,820,5,10.855745,6,0.907062,1.680097,True
35000,860,1,17.319174,6,0.991821,2.644585,True
35000,860,2,12.213563,6,0.942629,1.900477,True
35000,860,3,16.077228,6,0.986655,2.474416,True
35000,860,4,11.174339,6,0.916865,1.732776,True
35000,860,5,16.509826,6,0.988736,2.534400,True
35000,900,1,18.926356,6,0.995710,2.856024,True
35000,900,2,18.869414,6,0.995610,2.848691,True
35000,900,3,21.151155,6,0.998277,3.134183,True
35000,900,4,17.696937,6,0.992964,2.695139,True
35000,900,5,13.602679,6,0.965597,2.115311,True
35000,940,1,18.889148,6,0.995645,2.851233,True
35000,940,2,21.903302,6,0.998739,3.224777,True
35000,940,3,18.746362,6,0.995386,2.832806,True
35000,940,4,15.002627,6,0.979764,2.321938,True
35000,940,5,18.071952,6,0.993945,2.744795,True
