area,upper_cut,run,Q_DM,dofs,P,nsigma,ok
28000,1020,4,15.311009,3,0.998431,3.161560,True
28000,1020,5,7.266294,3,0.936123,1.853035,True
35000,340,1,0.694217,3,0.125437,0.157865,True
35000,340,2,0.588741,3,0.100995,0.126918,True
35000,340,3,0.703311,3,0.127575,0.160579,True
35000,340,4,0.614002,3,0.106780,0.134231,True
35000,340,5,0.652654,3,0.115720,0.145546,True
35000,380,1,1.279151,3,0.265910,0.339690,True
35000,380,2,1.096326,3,0.222039,0.281977,True
35000,380,3,1.207173,3,0.248715,0.316946,True
35000,380,4,1.241520,3,0.256936,0.327798,True
35000,380,5,1.109767,3,0.225283,0.286211,True
35000,420,1,2.326056,3,0.492452,0.662661,True
35000,420,2,1.888790,3,0.404194,0.530441,True
35000,420,3,2.340238,3,0.495144,0.666868,True
35000,420,4,2.229955,3,0.473928,0.634013,True
35000,420,5,1.681202,3,0.358879,0.466132,True
35000,460,1,3.131109,3,0.628151,0.893015,True
35000,460,2,3.315425,3,0.654498,0.943351,True
35000,460,3,3.307026,3,0.653334,0.941076,True
35000,460,4,3.093877,3,0.622623,0.882740,True
35000,460,5,3.138493,3,0.629239,0.895048,True
35000,500,1,6.917226,3,0.925417,1.783018,True
35000,500,2,5.307370,3,0.849375,1.437328,True
35000,500,3,5.508973,3,0.861897,1.482893,True
35000,500,4,4.720414,3,0.806547,1.300433,True
35000,500,5,5.168944,3,0.840164,1.405623,True
35000,540,1,5.197979,3,0.842139,1.412302,True
35000,540,2,4.157094,3,0.755007,1.162598,True
35000,540,3,4.387567,3,0.777459,1.219799,True
35000,540,4,4.456316,3,0.783780,1.236642,True
35000,540,5,4.350182,3,0.773951,1.210598,True
35000,580,1,6.493324,3,0.910074,1.695787,True
35000,580,2,5.928879,3,0.884878,1.575582,True
35000,580,3,5.669617,3,0.871162,1.518699,True
35000,580,4,8.017863,3,0.954356,1.998671,True
35000,580,5,4.259938,3,0.765271,1.188265,True
35000,620,1,9.364258,3,0.975180,2.244190,True
35000,620,2,8.029119,3,0.954586,2.000802,True
35000,620,3,6.317049,3,0.902836,1.658762,True
35000,620,4,5.785535,3,0.877476,1.544267,True
35000,620,5,9.809128,3,0.979740,2.321492,True
35000,660,1,8.013916,3,0.954275,1.997923,True
35000,660,2,12.157752,3,0.993138,2.703475,True
35000,660,3,13.312699,3,0.995993,2.877615,True
35000,660,4,8.052611,3,0.955063,2.005245,True
35000,660,5,12.373221,3,0.993792,2.736581,True
35000,700,1,9.770601,3,0.979380,2.314867,True
35000,700,2,11.465000,3,0.990540,2.594977,True
35000,700,3,9.780050,3,0.979469,2.316493,True
35000,700,4,8.479395,3,0.962923,2.084920,True
35000,700,5,7.827569,3,0.950287,1.962425,True
35000,740,1,8.427842,3,0.962050,2.075400,True
35000,740,2,14.995695,3,0.998180,3.118080,True
35000,740,3,13.889219,3,0.996940,2.961657,True
35000,740,4,11.604605,3,0.991132,2.617103,True
35000,740,5,13.427501,3,0.996202,2.894496,True
35000,780,1,9.618166,3,0.977893,2.288525,True
35000,780,2,12.077327,3,0.992877,2.691043,True
35000,780,3,11.400307,3,0.990253,2.584679,True
35000,780,4,11.392513,3,0.990218,2.583436,True
35000,780,5,10.054797,3,0.981894,2.363442,True
35000,820,1,9.648291,3,0.978195,2.293747,True
35000,820,2,12.445923,3,0.993998,2.747686,True
35000,820,3,13.297697,3,0.995965,2.875404,True
35000,820,4,17.794822,3,0.999515,3.488989,True
35000,820,5,8.166797,3,0.957313,2.026756,True
35000,860,1,18.425083,3,0.999641,3.568226,True
35000,860,2,20.678714,3,0.999877,3.840562,True
35000,860,3,16.170138,3,0.998954,3.277733,True
35000,860,4,11.255191,3,0.989577,2.561469,True
35000,860,5,15.664442,3,0.998671,3.209750,True
35000,900,1,14.671709,3,0.997880,3.072911,True
35000,900,2,11.728105,3,0.991625,2.636564,True
35000,900,3,15.025732,3,0.998205,3.122242,True
35000,900,4,11.825348,3,0.991994,2.651815,True
35000,900,5,14.430805,3,0.997626,3.038991,True
35000,940,1,15.162190,3,0.998317,3.141097,True
35000,940,2,15.005943,3,0.998188,3.119501,True
35000,940,3,18.120403,3,0.999585,3.530101,True
35000,940,4,14.322019,3,0.997502,3.023579,True
