stat,scale,bin,snr,frac_diff,band,n_realizations,n_seeds
peaks,1,4,3.8000000000000003,-0.10923044835424334,0.01896092020938618,200,1
peaks,1,4,4.2,-0.1512951585695624,0.02745323735922737,200,1
peaks,1,4,4.6000000000000005,-0.18632542125902699,0.03814304313489113,200,1
peaks,1,4,5.0,-0.21817212411246067,0.047011285835348936,200,1
peaks,1,4,5.4,-0.24872454738362906,0.0666154692344504,200,1
peaks,1,4,5.800000000000001,-0.24914017914509243,0.08018554468121951,200,1
peaks,1,4,6.2,-0.27050014974543274,0.10034613853070974,200,1
peaks,1,4,6.6000000000000005,-0.2644185609618636,0.12273281625455965,200,1
peaks,1,4,7.000000000000001,-0.2954578226387888,0.15050399129482156,200,1
peaks,1,4,7.400000000000001,-0.30241672109732204,0.172809778837964,200,1
peaks,1,4,7.800000000000001,-0.27625201938610666,0.23236387200471992,200,1
peaks,1,4,8.2,-0.29981464318813716,0.2606055966237475,200,1
peaks,1,4,8.600000000000001,-0.3277591973244148,0.321470625484865,200,1
peaks,1,4,9.0,-0.2846371347785109,0.38321808905249494,200,1
peaks,1,4,9.400000000000002,-0.29971181556195964,0.4327662933017007,200,1
peaks,1,4,9.8,-0.3326732673267327,0.5481644518284695,200,1
peaks,2,1,-1.8,0.11111111111111112,4.843221048378526,200,1
peaks,2,1,-1.4,-0.047619047619047616,0.9405004754285899,200,1
peaks,2,1,-0.9999999999999999,-0.01595298068849706,0.2832630308999399,200,1
peaks,2,1,-0.5999999999999999,-0.007889546351084813,0.11583219114566388,200,1
peaks,2,1,-0.19999999999999996,-0.002669352807856963,0.052023710994956444,200,1
peaks,2,1,0.20000000000000018,-9.321981231744453e-05,0.027856372710397426,200,1
peaks,2,1,0.6000000000000003,0.001804054054054054,0.017792332928257302,200,1
peaks,2,1,1.0000000000000002,0.00247111136286394,0.014682959462669218,200,1
peaks,2,1,1.4000000000000001,0.00266780329644121,0.014093609407167721,200,1
peaks,2,1,1.8,0.0023462227474808214,0.011142410307684356,200,1
peaks,2,1,2.2,0.0013189531542386163,0.014174120744127498,200,1
peaks,2,1,2.6000000000000005,-0.0014953146806672426,0.01635370344978004,200,1
peaks,2,1,3.0000000000000004,-0.005767804996141683,0.02319595735626473,200,1
peaks,2,1,3.4000000000000004,-0.012099996902202535,0.03527600919727576,200,1
peaks,2,1,3.8000000000000003,-0.02671786689742827,0.056339198636820055,200,1
peaks,2,1,4.2,-0.04417954378219279,0.07909279474921027,200,1
peaks,2,1,4.6000000000000005,-0.059388754571942225,0.11230509562018087,200,1
peaks,2,1,5.0,-0.07495387453874539,0.1551007643647216,200,1
peaks,2,1,5.4,-0.11528574253509986,0.18685911792278043,200,1
